season,team,gp,toi_gp_ev,w,l,otl,row,points,point_percent,cf_60_ev,ca_60_ev,cf_percent_ev,gf_60_ev,ga_60_ev,gf_percent_ev,x_gf_60_ev,x_ga_60_ev,x_gf_percent_ev,sh_percent_ev,sv_percent_ev,pdo_ev,toi_gp_pp,cf_60_pp,ca_60_pp,cf_percent_pp,gf_60_pp,ga_60_pp,gf_percent_pp,x_gf_60_pp,x_ga_60_pp,x_gf_percent_pp,sh_percent_pp,sv_percent_pp,pdo_pp,toi_gp_pk,cf_60_pk,ca_60_pk,cf_percent_pk,gf_60_pk,ga_60_pk,gf_percent_pk,x_gf_60_pk,x_ga_60_pk,x_gf_percent_pk,sh_percent_pk,sv_percent_pk,pdo_pk
2023,Minnesota Wild,82,51:00:00,46,25,11,39,103,0.628,56.57,57.51,49.59,2.45,2.42,50.29,2.64,2.56,50.77,8.46,91.98,1.004,04:58:00,107.8,12.35,89.72,7.94,0.44,94.74,8.89,0.72,92.51,12.65,94.64,1.073,05:12:00,16.44,101.43,13.95,1.97,6.46,23.33,1.22,7.13,14.62,16.09,88.05,1.041
2023,Montreal Canadiens,82,50:15:00,31,45,6,26,68,0.415,51.73,61.65,45.63,2.64,3.31,44.36,2.44,3.24,42.91,9.69,89.77,0.995,04:58:00,81.6,13.67,85.65,5.59,0.44,92.68,6.23,1.1,85.02,12.75,95.89,1.086,05:25:00,13.9,118.48,10.5,0.94,10.12,8.54,0.73,9.38,7.19,10,83.7,0.937
2023,New Jersey Devils,82,51:39:00,52,22,8,50,112,0.683,64.44,54.53,54.17,3.27,2.45,57.18,3.37,2.55,56.93,9.58,91.07,1.006,04:21:00,106.47,16.93,86.28,8.22,1.34,85.96,8.57,1.06,89,14.04,87.3,1.013,04:48:00,13.68,91.07,13.06,1.37,6.08,18.37,0.91,7.01,11.44,14.75,87.18,1.019
2023,Nashville Predators,82,50:15:00,42,32,8,36,92,0.561,56.45,61.68,47.79,2.52,2.65,48.73,2.81,3.07,47.79,8.67,91.77,1.004,05:01:00,101,18.07,84.82,6.41,0.87,88,7.18,1.4,83.67,12.22,93.55,1.058,05:34:00,12.99,104.74,11.04,0.79,6.3,11.11,0.85,8.3,9.32,9.52,88.68,0.982
2023,New York Islanders,82,51:24:00,42,31,9,41,93,0.567,58.91,59.64,49.69,2.86,2.43,54.03,2.82,2.95,48.84,9.41,91.94,1.013,04:37:00,102.39,15.49,86.86,5.53,1.11,83.33,7.31,0.93,88.75,10.42,90.91,1.013,04:36:00,12.07,103.36,10.45,0.95,6.19,13.33,0.97,8.36,10.38,11.54,88.66,1.002
2023,New York Rangers,82,51:24:00,47,22,13,43,107,0.652,55.41,55.31,50.04,2.93,2.41,54.93,2.72,2.73,49.97,9.92,91.72,1.016,04:55:00,118.59,13.23,89.97,8.77,0.74,92.19,9.85,0.76,92.87,13.69,91.8,1.055,04:31:00,19.4,93.3,17.22,1.29,6.79,16,1.33,7.44,15.15,10.67,86.14,0.968
2023,Ottawa Senators,82,48:18:00,39,35,8,37,86,0.524,61.25,57.4,51.62,2.68,3.01,47.07,3.01,2.74,52.31,8.24,90.07,0.983,06:08:00,108.82,16.81,86.62,8.58,1.31,86.75,9.58,1.34,87.76,14.52,88.54,1.031,06:06:00,16.67,104.35,13.78,1.08,7.08,13.24,1.02,8.33,10.87,8.82,87.47,0.963
2023,Philadelphia Flyers,82,51:12:00,31,38,13,29,75,0.457,54.39,60.43,47.37,2.49,2.97,45.55,2.55,2.82,47.45,8.46,90.28,0.987,04:42:00,84.54,19.12,81.56,5.44,1.4,79.55,5.94,1.29,82.13,12.37,89.77,1.021,04:43:00,17.2,112.03,13.31,1.7,9.14,15.71,1.17,8.73,11.79,14.47,83.57,0.98
2023,Pittsburgh Penguins,82,49:48:00,40,31,11,39,91,0.555,63.21,58.37,51.99,2.84,2.97,48.86,3.29,2.88,53.32,8.34,90.65,0.99,05:37:00,105.23,17.97,85.41,8.2,0.65,92.65,8.95,1.37,86.69,14.55,94.9,1.094,05:08:00,13.51,105.96,11.31,0.71,7.82,8.33,0.72,7.96,8.28,7.04,87.09,0.941
2023,San Jose Sharks,82,51:01:00,22,44,16,21,60,0.366,56.5,59.81,48.58,2.68,3.71,41.93,2.94,3.07,48.93,9.21,88.25,0.975,04:35:00,94.97,17.21,84.66,6.53,2.07,75.93,7.55,1.48,83.62,12.28,82.19,0.945,05:10:00,9.91,103.63,8.73,0.57,6.09,8.51,0.43,7.39,5.45,7.69,88.09,0.958
2023,Seattle Kraken,82,50:46:00,46,28,8,46,100,0.61,57.73,52.42,52.41,3.39,2.68,55.82,2.79,2.53,52.45,11.19,89.76,1.009,05:02:00,96.39,12.48,88.53,6.97,1.31,84.21,6.78,0.74,90.15,14.08,84.75,0.988,04:44:00,11.72,96.69,10.81,0.93,8.48,9.84,0.86,7.34,10.53,10.91,83.73,0.946
2023,St Louis Blues,82,51:16:00,37,38,7,34,81,0.494,50.46,59.57,45.86,2.95,3.2,48.03,2.47,3.14,44.09,10.48,89.93,1.004,05:01:00,83.86,15.87,84.09,6.7,2.04,76.67,5.83,1.29,81.9,15.23,82.05,0.973,04:18:00,14.27,103.32,12.14,1.19,10.2,10.45,1.19,8.38,12.47,11.11,82.81,0.939
2023,Tampa Bay Lightning,82,50:03:00,46,30,6,43,98,0.598,59.15,55.45,51.61,2.95,2.75,51.79,2.97,2.8,51.48,9.48,91.07,1.005,05:24:00,101.49,15.72,86.59,9.62,1.49,86.59,7.83,1.08,87.91,17.36,85.9,1.033,05:06:00,17.04,106.98,13.74,1,7.59,11.67,1.41,8.15,14.74,8.64,86.72,0.954
2023,Toronto Maple Leafs,82,50:21:00,50,21,11,49,111,0.677,57.09,55.74,50.6,2.99,2.43,55.23,3.03,2.68,53.1,9.66,91.54,1.012,04:56:00,105.18,16.29,86.59,9.48,1.19,88.89,9.26,0.97,90.52,15.92,89.74,1.057,05:15:00,16.85,93.04,15.34,1.11,6.13,15.38,1.42,6.72,17.49,8.99,88.01,0.97
2023,Vancouver Canucks,82,50:51:00,38,37,7,32,83,0.506,52.01,56.01,48.15,2.78,3.05,47.65,2.57,2.83,47.56,9.82,89.81,0.996,05:27:00,109.35,13.82,88.78,8.32,1.88,81.58,8.16,0.86,90.5,15.2,82.5,0.977,04:33:00,12.99,105.35,10.98,2.24,11.06,16.87,1.04,8.86,10.49,22.58,81.04,1.036
2023,Vegas Golden Knights,82,52:56:00,51,22,9,46,111,0.677,56.46,60.72,48.18,2.94,2.45,54.62,2.77,2.69,50.79,9.83,91.86,1.017,04:12:00,107.64,15.28,87.57,7.29,0.52,93.33,8.86,1.03,89.55,11.73,95.08,1.068,03:47:00,14.48,110.79,11.56,1.93,8.49,18.52,1.07,7.49,12.48,17.86,85.23,1.031
2023,Winnipeg Jets,82,49:57:00,46,33,3,45,95,0.579,58.52,54.94,51.58,2.71,2.58,51.25,2.95,2.83,51.05,9.11,91.41,1.005,05:27:00,100.98,15.8,86.47,6.96,0.67,91.23,7.93,0.86,90.18,13.27,94.19,1.075,04:58:00,12.66,101.01,11.14,1.03,6.18,14.29,0.96,7.58,11.22,11.29,88.03,0.993
2023,Washington Capitals,82,51:11:00,35,37,10,33,80,0.488,58.25,58.78,49.77,2.82,3.03,48.17,2.83,3,48.52,9.24,90.07,0.993,04:53:00,101.1,14.19,87.69,7.77,1.19,86.67,7.51,0.97,88.58,15.16,88.89,1.04,04:36:00,16.83,107.79,13.5,0.48,6.51,6.82,0.93,8.34,10,4.17,88.05,0.922
2024,Nashville Predators,82,50:04:00,47,30,5,44,99,0.604,62.87,59,51.59,2.94,2.67,52.34,3.05,2.73,52.74,9.27,91.15,1.004,05:19:00,110.64,13.74,88.95,7.97,0.69,92.06,8.16,1.04,88.66,14.08,93.75,1.078,04:59:00,13.64,98.38,12.17,1.03,8.36,10.94,1.06,8.14,11.53,11.67,83.94,0.956
2024,Tampa Bay Lightning,82,50:49:00,45,29,8,42,98,0.598,59.02,57.63,50.59,3.02,3.18,48.72,2.71,2.78,49.4,10.85,89.03,0.999,04:47:00,111.9,14.18,88.75,10.98,0.91,92.31,8.82,1.09,88.98,18.56,90.48,1.09,04:53:00,16.62,99.7,14.29,0.75,5.99,11.11,1.33,7.56,14.97,6.41,88.73,0.951
2024,Chicago Blackhawks,82,50:53:00,23,53,6,22,52,0.317,51.02,65.79,43.68,1.96,3.24,37.67,2.2,3.11,41.49,7.67,90.21,0.979,04:47:00,93.9,13.59,87.36,5.95,1.22,82.98,7.59,0.68,91.77,12.42,85.45,0.979,04:41:00,14.2,93.8,13.15,0.47,8.74,5.08,1.06,7.46,12.45,4.62,83.03,0.876
2024,Pittsburgh Penguins,82,50:27:00,38,32,12,36,88,0.537,63.95,60.77,51.27,3.02,2.74,52.39,3.06,2.85,51.75,9.48,90.76,1.002,05:17:00,115.71,18.5,86.21,5.52,1.66,76.92,9.23,1.25,88.08,9.66,86.52,0.962,04:52:00,14.1,102.3,12.11,0.75,6.75,10,1.1,7.19,13.29,6.94,86.28,0.932
2024,Seattle Kraken,82,51:22:00,34,35,13,31,81,0.494,60.5,57.66,51.21,2.24,2.51,47.15,2.53,2.54,49.94,7.97,91.18,0.991,05:02:00,102.46,12.61,89.04,7.25,1.3,84.75,7.09,0.8,89.87,16.03,84.48,1.005,04:28:00,13.56,115.47,10.51,0.98,7.68,11.32,1.19,8.6,12.2,9.38,85.97,0.953
2024,Vegas Golden Knights,82,50:58:00,45,29,8,41,98,0.598,59.88,63.41,48.57,2.91,2.74,51.52,2.69,2.61,50.76,9.68,90.78,1.005,05:11:00,100.46,15.22,86.85,7.19,1.13,86.44,7.26,0.88,89.23,13.25,89.87,1.031,04:30:00,15.44,113.77,11.95,1.46,7.15,16.98,1,8.2,10.9,14.06,86.94,1.01
2024,Ottawa Senators,82,50:10:00,37,41,4,32,78,0.476,61.76,59.9,50.76,2.8,3.11,47.41,2.79,2.72,50.67,9.19,89.39,0.986,05:48:00,106.43,12.36,89.6,6.43,0.76,89.47,8.23,0.77,91.4,11.89,91.67,1.036,04:41:00,16.68,106.03,13.6,1.09,9.51,10.29,1.17,8.07,12.69,8.54,82.57,0.911
2024,Carolina Hurricanes,82,50:30:00,52,23,7,50,111,0.677,71.5,48.86,59.41,2.88,2.43,54.22,3.11,2.4,56.43,8.86,90.44,0.993,04:50:00,112.8,14.06,88.92,10.13,1.21,89.33,9.2,0.91,90.96,17.14,88.41,1.055,05:17:00,18.68,73.61,20.24,1.52,4.84,23.91,0.98,6.12,13.82,11.7,87.18,0.989
2024,Montreal Canadiens,82,50:32:00,30,36,16,26,76,0.463,54.96,65.79,45.52,2.61,2.92,47.12,2.59,3.04,46.01,9.67,90.76,1.004,05:10:00,92.09,16.27,84.99,6.37,1.7,78.95,7.06,1.09,86.59,13.04,85.88,0.989,05:25:00,11.6,118,8.95,0.94,8.77,9.72,0.56,9.99,5.29,10.94,86.02,0.97
2024,Toronto Maple Leafs,82,51:30:00,46,26,10,41,102,0.622,62.42,59.77,51.09,3.34,2.77,54.65,3,2.77,51.96,10.61,90.19,1.008,04:37:00,119.03,19.76,85.76,9.01,1.42,86.36,9.71,1.39,87.46,14.58,88.61,1.032,04:47:00,15.12,112.87,11.81,0.92,8.4,9.84,1.08,7.92,12.03,8.82,85.37,0.942
2024,Boston Bruins,82,50:38:00,47,20,15,43,109,0.665,54.8,61.51,47.12,2.89,2.43,54.35,2.71,2.68,50.25,10.35,91.78,1.021,04:54:00,105.36,15.82,86.95,8.06,0.9,90,8.31,1.18,87.53,13.95,92.41,1.064,05:27:00,14.6,98.2,12.95,0.94,6.3,12.96,1.01,7.95,11.3,9.33,87.7,0.97
2024,Winnipeg Jets,82,50:42:00,52,24,6,52,110,0.671,59.92,58.38,50.65,3.03,2.05,59.66,2.85,2.65,51.83,10.03,92.95,1.03,05:04:00,95.74,11.55,89.23,6.5,0.72,90,6.84,0.61,91.85,13.51,90.57,1.041,04:36:00,13.52,114.51,10.56,0.48,8.11,5.56,0.81,8.87,8.4,4.92,85.87,0.908
2024,Calgary Flames,82,50:45:00,38,39,5,38,81,0.494,63.3,60.1,51.3,2.84,3,48.64,2.86,2.75,50.9,9.27,89.67,0.989,05:00:00,108.58,16.83,86.58,6.58,1.61,80.36,8.67,1.29,87.01,12.4,85.9,0.983,04:45:00,18.77,111.26,14.44,1.69,7.23,18.97,1,8.39,10.65,13.41,86.34,0.998
2024,Colorado Avalanche,82,49:46:00,50,25,7,48,107,0.652,64.85,58.5,52.57,3.32,2.82,54.07,2.89,2.7,51.76,10.33,90.26,1.006,05:34:00,107.03,14.17,88.31,9.05,0.79,92,8.13,1.18,87.3,15.51,92.11,1.076,05:15:00,14.48,100.63,12.58,0.97,7.38,11.67,0.95,8.69,9.87,9.72,86.65,0.964
2024,Los Angeles Kings,82,50:24:00,44,27,11,42,99,0.604,63.64,54.55,53.84,2.7,2.38,53.14,2.89,2.41,54.47,8.43,90.96,0.994,04:58:00,103.98,14.43,87.81,8.4,1.03,89.06,7.72,1.11,87.42,17.12,89.23,1.063,05:18:00,14.33,115.05,11.08,1.52,5.37,22,1.24,8.38,12.91,14.1,90.65,1.048
2024,Edmonton Oilers,82,51:00:00,49,27,6,47,104,0.634,65.06,53.37,54.94,3.16,2.55,55.28,3.36,2.57,56.64,9.54,90.67,1.002,04:26:00,116.11,12.5,90.28,10.53,0.82,92.75,10.08,0.79,92.77,16.89,90.2,1.071,05:08:00,18.51,94.12,16.43,1,7.55,11.67,1.31,6.9,15.91,8.75,84.68,0.934
2024,Vancouver Canucks,82,50:11:00,50,23,9,50,109,0.665,57.75,55.25,51.1,3.12,2.3,57.53,2.78,2.53,52.39,11.49,91.6,1.031,05:11:00,110.48,13.55,89.08,8.18,0.99,89.23,9.03,0.91,90.82,14.76,90.14,1.049,05:10:00,12.88,101.32,11.28,0.99,7.64,11.48,0.88,7.89,10.07,10,85.97,0.96
2024,New York Rangers,82,51:09:00,55,23,4,51,114,0.695,60.52,59.83,50.29,2.93,2.63,52.7,2.8,2.79,50.12,9.79,91.01,1.008,04:41:00,125.7,14.8,89.47,10.12,0.93,91.55,9.75,1.26,88.58,15.74,90.91,1.066,04:48:00,19.04,94.3,16.8,1.22,5.48,18.18,1.4,6.92,16.79,10.53,88.24,0.988
2024,Buffalo Sabres,82,51:04:00,39,37,6,37,84,0.512,60,57.84,50.92,2.85,2.64,51.96,2.77,2.9,48.91,9.42,90.55,1,04:32:00,100.79,14.81,87.19,5.96,1.61,78.72,6.64,1.2,84.68,10.66,84.13,0.948,04:51:00,16.75,108.47,13.37,1.06,7.39,12.5,1.08,8.36,11.45,9.46,87.47,0.969
2024,Philadelphia Flyers,82,50:25:00,38,33,11,34,87,0.53,63.11,59.97,51.27,2.58,3.09,45.52,2.73,2.62,50.97,8.06,88.46,0.965,05:22:00,102.36,13.86,88.07,4.35,0.54,88.89,6.97,0.73,90.51,8.4,95,1.034,04:53:00,21.56,102.13,17.43,2.4,5.99,28.57,1.51,7.29,17.21,14.29,86.67,1.01
2024,Columbus Blue Jackets,82,51:28:00,27,43,12,24,66,0.402,60.66,65.68,48.01,2.8,3.35,45.5,2.66,3.18,45.51,9.52,89.92,0.994,04:30:00,112.35,15.1,88.15,5.2,0.97,84.21,7.46,0.89,89.31,9.76,91.43,1.012,04:43:00,13.93,123.99,10.1,0.77,8.67,8.2,0.91,9.32,8.88,8.33,86.34,0.947
2024,Detroit Red Wings,82,50:35:00,41,32,9,38,91,0.555,54.92,63.78,46.27,2.94,3.08,48.8,2.42,2.82,46.12,10.81,90.14,1.009,05:25:00,106.81,17.4,85.99,8.5,1.35,86.3,8.35,1.18,87.59,14.79,89.36,1.042,04:43:00,13.62,123.5,9.93,1.08,7.58,12.5,1.02,9.85,9.35,10.29,87.78,0.981
2024,New Jersey Devils,82,50:36:00,38,39,5,38,81,0.494,61.92,57.65,51.78,2.98,3.25,47.8,3.01,3.03,49.89,9.88,89.05,0.989,04:53:00,112.09,14.8,88.34,8.22,1.35,85.94,7.96,1.19,87.02,14.95,86.96,1.019,04:50:00,14.64,98.73,12.92,0.45,6.94,6.12,0.75,7.29,9.35,4.76,86.02,0.908
2024,St Louis Blues,82,51:07:00,43,33,6,38,92,0.561,53.51,63.18,45.85,2.55,2.79,47.72,2.59,3.06,45.78,9.2,91.25,1.004,05:07:00,101.96,13.42,88.37,6.43,1,86.54,7.47,1.28,85.38,12.47,89.71,1.022,04:26:00,15.62,105.09,12.94,1.81,7.57,19.3,1.14,9.16,11.07,15.49,86.39,1.019
2024,Dallas Stars,82,51:18:00,52,21,9,48,113,0.689,64.28,56.87,53.05,3.17,2.61,54.81,2.95,2.36,55.57,10.32,90.5,1.008,04:38:00,108.21,15.3,87.61,9.15,0.63,93.55,9.39,0.74,92.73,16.11,94.29,1.104,04:48:00,15.81,99.45,13.72,1.82,6.69,21.43,1.41,7.37,16.05,16.44,87.54,1.04
2024,Florida Panthers,82,49:07:00,52,24,6,49,110,0.671,67.57,53.44,55.84,2.89,2.04,58.61,3.05,2.44,55.6,8.89,92.45,1.013,05:26:00,127.4,13.74,90.27,8.48,1.21,87.5,10.14,0.86,92.18,12.75,88.16,1.009,06:03:00,16.92,85.31,16.55,0.97,6.16,13.56,1.05,6.65,13.67,8.89,86.79,0.957
2024,Minnesota Wild,82,49:54:00,39,33,10,36,88,0.537,57.41,58.33,49.6,2.67,2.67,50,2.41,2.32,50.89,9.65,90.53,1.002,05:36:00,131.41,12.01,91.63,8.09,1.44,84.93,10.68,0.81,92.93,11.72,81.03,0.928,05:16:00,10.54,119.14,8.13,0.42,9.29,4.29,0.51,8.96,5.35,5.56,85.24,0.908
2024,San Jose Sharks,82,51:20:00,19,54,9,18,47,0.287,53.53,69.1,43.65,1.92,3.65,34.53,2.3,3.29,41.17,7.64,89.18,0.968,04:13:00,93.49,21.16,81.54,7.28,1.39,84,7.06,1.23,85.17,16.94,90.59,1.075,05:03:00,10.86,123.6,8.07,0.43,8.97,4.62,0.53,9.32,5.33,5.56,85.51,0.911
2024,Arizona Coyotes,82,50:25:00,36,41,5,34,77,0.47,57.19,60.49,48.6,2.8,2.93,48.86,2.73,2.88,48.61,10.24,90.26,1.005,04:52:00,91.97,14.58,86.32,7.96,1.05,88.33,7.14,0.86,89.22,16.11,90.14,1.063,05:14:00,13.14,120.19,9.85,0.98,8.94,9.86,0.73,9.23,7.36,11.48,85.84,0.973
2024,Washington Capitals,82,51:28:00,40,31,11,36,91,0.555,54.18,62.46,46.45,2.36,2.81,45.6,2.56,2.8,47.72,9.37,90.42,0.998,04:40:00,107.82,16.3,86.87,7.37,0.78,90.38,9.07,0.89,91.09,13.47,92.65,1.061,04:43:00,10.7,117.07,8.37,0.47,7.6,5.77,0.62,8.6,6.75,6.12,86.68,0.928
2024,New York Islanders,82,51:56:00,39,27,16,38,94,0.573,57.98,66.02,46.76,2.65,2.7,49.47,2.73,2.88,48.61,8.98,91.43,1.004,04:32:00,102.51,17.38,85.5,7.56,0.48,94,7.57,1.16,86.68,14.37,95.77,1.101,04:16:00,11.29,123.51,8.38,1.71,10.78,13.7,0.93,9.01,9.35,20.41,83.16,1.036
2024,Anaheim Ducks,82,49:21:00,27,50,5,26,59,0.36,53.07,61.13,46.47,2.21,2.91,43.19,2.36,2.85,45.23,8.36,90.41,0.988,04:43:00,96.88,13.62,87.68,6.5,0.77,89.36,6.55,0.93,87.55,13,91.53,1.045,06:18:00,13.93,126.92,9.89,1.39,10.57,11.65,0.89,9.72,8.35,14.12,83.75,0.979
